frame,person_id,type
407,3,Excessive Hand Movement
407,6,Excessive Head Turn
407,6,Excessive Hand Movement
407,24,Excessive Hand Movement
408,1,Excessive Head Turn
408,1,Excessive Hand Movement
408,3,Excessive Head Turn
408,3,Excessive Hand Movement
409,1,Excessive Head Turn
409,1,Excessive Hand Movement
409,18,Excessive Head Turn
409,18,Excessive Hand Movement
409,20,Excessive Head Turn
409,20,Excessive Hand Movement
409,24,Excessive Hand Movement
410,1,Excessive Head Turn
410,1,Excessive Hand Movement
410,3,Excessive Head Turn
410,3,Excessive Hand Movement
410,6,Excessive Head Turn
410,6,Excessive Hand Movement
410,18,Excessive Head Turn
410,18,Excessive Hand Movement
410,20,Excessive Head Turn
410,20,Excessive Hand Movement
410,24,Excessive Hand Movement
411,1,Excessive Head Turn
411,1,Excessive Hand Movement
411,3,Excessive Head Turn
411,3,Excessive Hand Movement
411,6,Excessive Head Turn
411,6,Excessive Hand Movement
411,18,Excessive Head Turn
411,18,Excessive Hand Movement
412,1,Excessive Head Turn
412,1,Excessive Hand Movement
412,18,Excessive Head Turn
412,18,Excessive Hand Movement
412,20,Excessive Head Turn
412,20,Excessive Hand Movement
412,24,Excessive Hand Movement
413,1,Excessive Head Turn
413,1,Excessive Hand Movement
413,18,Excessive Head Turn
413,18,Excessive Hand Movement
413,20,Excessive Head Turn
413,20,Excessive Hand Movement
413,24,Excessive Hand Movement
414,1,Excessive Head Turn
414,1,Excessive Hand Movement
414,18,Excessive Head Turn
414,18,Excessive Hand Movement
414,20,Excessive Head Turn
414,20,Excessive Hand Movement
414,24,Excessive Hand Movement
415,1,Excessive Head Turn
415,1,Excessive Hand Movement
415,3,Excessive Head Turn
415,3,Excessive Hand Movement
415,6,Excessive Head Turn
415,6,Excessive Hand Movement
415,24,Excessive Hand Movement
416,18,Excessive Head Turn
416,18,Excessive Hand Movement
416,20,Excessive Head Turn
416,20,Excessive Hand Movement
416,24,Excessive Hand Movement
417,1,Excessive Head Turn
417,1,Excessive Hand Movement
417,3,Excessive Head Turn
417,3,Excessive Hand Movement
417,18,Excessive Head Turn
417,18,Excessive Hand Movement
417,20,Excessive Head Turn
417,20,Excessive Hand Movement
417,24,Excessive Hand Movement
418,1,Excessive Head Turn
418,1,Excessive Hand Movement
418,18,Excessive Head Turn
418,18,Excessive Hand Movement
418,20,Excessive Head Turn
418,20,Excessive Hand Movement
418,24,Excessive Hand Movement
419,1,Excessive Head Turn
419,1,Excessive Hand Movement
419,18,Excessive Head Turn
419,18,Excessive Hand Movement
419,20,Excessive Head Turn
419,20,Excessive Hand Movement
419,24,Excessive Hand Movement
420,1,Excessive Head Turn
420,1,Excessive Hand Movement
420,18,Excessive Head Turn
420,18,Excessive Hand Movement
420,20,Excessive Head Turn
420,20,Excessive Hand Movement
420,24,Excessive Hand Movement
421,1,Excessive Head Turn
421,1,Excessive Hand Movement
421,18,Excessive Head Turn
421,18,Excessive Hand Movement
421,20,Excessive Head Turn
421,20,Excessive Hand Movement
421,24,Excessive Hand Movement
422,1,Excessive Head Turn
422,1,Excessive Hand Movement
422,18,Excessive Head Turn
422,18,Excessive Hand Movement
422,20,Excessive Head Turn
422,20,Excessive Hand Movement
422,24,Excessive Hand Movement
423,1,Excessive Head Turn
423,1,Excessive Hand Movement
423,18,Excessive Head Turn
423,18,Excessive Hand Movement
423,20,Excessive Head Turn
423,20,Excessive Hand Movement
423,24,Excessive Hand Movement
424,1,Excessive Head Turn
424,1,Excessive Hand Movement
424,18,Excessive Head Turn
424,18,Excessive Hand Movement
424,20,Excessive Head Turn
424,20,Excessive Hand Movement
424,24,Excessive Hand Movement
425,1,Excessive Head Turn
425,1,Excessive Hand Movement
425,3,Excessive Head Turn
425,3,Excessive Hand Movement
425,6,Excessive Head Turn
425,6,Excessive Hand Movement
425,18,Excessive Head Turn
425,18,Excessive Hand Movement
426,1,Excessive Head Turn
426,1,Excessive Hand Movement
426,18,Excessive Head Turn
426,18,Excessive Hand Movement
426,20,Excessive Head Turn
426,20,Excessive Hand Movement
427,1,Excessive Head Turn
427,1,Excessive Hand Movement
427,18,Excessive Head Turn
427,18,Excessive Hand Movement
427,20,Excessive Head Turn
427,20,Excessive Hand Movement
428,1,Excessive Head Turn
428,1,Excessive Hand Movement
428,3,Excessive Head Turn
428,3,Excessive Hand Movement
428,6,Excessive Head Turn
428,6,Excessive Hand Movement
428,18,Excessive Head Turn
428,18,Excessive Hand Movement
429,1,Excessive Head Turn
429,1,Excessive Hand Movement
429,6,Excessive Head Turn
429,6,Excessive Hand Movement
429,18,Excessive Head Turn
429,18,Excessive Hand Movement
430,1,Excessive Head Turn
430,1,Excessive Hand Movement
430,18,Excessive Head Turn
430,18,Excessive Hand Movement
430,20,Excessive Head Turn
430,20,Excessive Hand Movement
431,1,Excessive Head Turn
431,1,Excessive Hand Movement
431,18,Excessive Head Turn
431,18,Excessive Hand Movement
431,20,Excessive Head Turn
431,20,Excessive Hand Movement
432,1,Excessive Head Turn
432,1,Excessive Hand Movement
432,18,Excessive Head Turn
432,18,Excessive Hand Movement
432,20,Excessive Head Turn
432,20,Excessive Hand Movement
433,1,Excessive Head Turn
433,1,Excessive Hand Movement
433,3,Excessive Head Turn
433,3,Excessive Hand Movement
433,6,Excessive Head Turn
433,6,Excessive Hand Movement
433,18,Excessive Head Turn
433,18,Excessive Hand Movement
434,1,Excessive Head Turn
434,1,Excessive Hand Movement
434,18,Excessive Head Turn
434,18,Excessive Hand Movement
435,1,Excessive Head Turn
435,1,Excessive Hand Movement
435,18,Excessive Head Turn
435,18,Excessive Hand Movement
436,1,Excessive Head Turn
436,1,Excessive Hand Movement
436,18,Excessive Head Turn
436,18,Excessive Hand Movement
437,1,Excessive Head Turn
437,1,Excessive Hand Movement
437,18,Excessive Head Turn
437,18,Excessive Hand Movement
438,1,Excessive Head Turn
438,1,Excessive Hand Movement
438,18,Excessive Head Turn
438,18,Excessive Hand Movement
439,1,Excessive Head Turn
439,1,Excessive Hand Movement
439,18,Excessive Head Turn
439,18,Excessive Hand Movement
440,6,Excessive Head Turn
440,6,Excessive Hand Movement
440,18,Excessive Head Turn
440,18,Excessive Hand Movement
440,24,Excessive Hand Movement
441,1,Excessive Head Turn
441,1,Excessive Hand Movement
441,18,Excessive Head Turn
441,18,Excessive Hand Movement
442,1,Excessive Head Turn
442,1,Excessive Hand Movement
442,18,Excessive Head Turn
442,18,Excessive Hand Movement
443,1,Excessive Head Turn
443,1,Excessive Hand Movement
443,18,Excessive Head Turn
443,18,Excessive Hand Movement
444,1,Excessive Head Turn
444,1,Excessive Hand Movement
444,18,Excessive Head Turn
444,18,Excessive Hand Movement
445,1,Excessive Head Turn
445,1,Excessive Hand Movement
445,18,Excessive Head Turn
445,18,Excessive Hand Movement
446,1,Excessive Head Turn
446,1,Excessive Hand Movement
446,18,Excessive Head Turn
446,18,Excessive Hand Movement
447,1,Excessive Head Turn
447,1,Excessive Hand Movement
447,18,Excessive Head Turn
447,18,Excessive Hand Movement
448,1,Excessive Head Turn
448,1,Excessive Hand Movement
448,18,Excessive Head Turn
448,18,Excessive Hand Movement
448,24,Excessive Hand Movement
449,1,Excessive Head Turn
449,1,Excessive Hand Movement
449,18,Excessive Head Turn
449,18,Excessive Hand Movement
449,24,Excessive Hand Movement
450,1,Excessive Head Turn
450,1,Excessive Hand Movement
450,18,Excessive Head Turn
450,18,Excessive Hand Movement
450,24,Excessive Hand Movement
451,1,Excessive Head Turn
451,1,Excessive Hand Movement
451,18,Excessive Head Turn
451,18,Excessive Hand Movement
451,24,Excessive Hand Movement
452,1,Excessive Head Turn
452,1,Excessive Hand Movement
452,18,Excessive Head Turn
452,18,Excessive Hand Movement
452,24,Excessive Hand Movement
453,1,Excessive Head Turn
453,1,Excessive Hand Movement
453,18,Excessive Head Turn
453,18,Excessive Hand Movement
453,24,Excessive Hand Movement
454,1,Excessive Head Turn
454,1,Excessive Hand Movement
454,18,Excessive Head Turn
454,18,Excessive Hand Movement
454,24,Excessive Hand Movement
455,1,Excessive Head Turn
455,1,Excessive Hand Movement
455,18,Excessive Head Turn
455,18,Excessive Hand Movement
455,24,Excessive Hand Movement
456,1,Excessive Head Turn
456,1,Excessive Hand Movement
456,18,Excessive Head Turn
456,18,Excessive Hand Movement
456,24,Excessive Hand Movement
457,1,Excessive Head Turn
457,1,Excessive Hand Movement
457,18,Excessive Head Turn
457,18,Excessive Hand Movement
457,24,Excessive Hand Movement
458,1,Excessive Head Turn
458,1,Excessive Hand Movement
458,2,Excessive Head Turn
458,2,Excessive Hand Movement
458,6,Excessive Head Turn
458,6,Excessive Hand Movement
459,1,Excessive Head Turn
459,1,Excessive Hand Movement
459,2,Excessive Head Turn
459,2,Excessive Hand Movement
459,18,Excessive Head Turn
459,18,Excessive Hand Movement
459,24,Excessive Hand Movement
460,1,Excessive Head Turn
460,1,Excessive Hand Movement
460,2,Excessive Head Turn
460,2,Excessive Hand Movement
460,6,Excessive Head Turn
460,6,Excessive Hand Movement
460,24,Excessive Hand Movement
461,1,Excessive Head Turn
461,1,Excessive Hand Movement
461,2,Excessive Head Turn
461,2,Excessive Hand Movement
461,6,Excessive Head Turn
461,6,Excessive Hand Movement
461,24,Excessive Hand Movement
462,1,Excessive Head Turn
462,1,Excessive Hand Movement
462,24,Excessive Hand Movement
463,1,Excessive Head Turn
463,1,Excessive Hand Movement
463,24,Excessive Hand Movement
464,1,Excessive Head Turn
464,1,Excessive Hand Movement
464,24,Excessive Hand Movement
465,1,Excessive Head Turn
465,1,Excessive Hand Movement
465,24,Excessive Hand Movement
466,1,Excessive Head Turn
466,1,Excessive Hand Movement
466,24,Excessive Hand Movement
467,1,Excessive Head Turn
467,1,Excessive Hand Movement
467,24,Excessive Hand Movement
468,1,Excessive Head Turn
468,1,Excessive Hand Movement
468,24,Excessive Hand Movement
469,1,Excessive Head Turn
469,1,Excessive Hand Movement
469,24,Excessive Hand Movement
470,1,Excessive Head Turn
470,1,Excessive Hand Movement
470,24,Excessive Hand Movement
471,1,Excessive Head Turn
471,1,Excessive Hand Movement
471,2,Excessive Head Turn
471,2,Excessive Hand Movement
471,6,Excessive Head Turn
471,6,Excessive Hand Movement
471,24,Excessive Hand Movement
472,1,Excessive Head Turn
472,1,Excessive Hand Movement
472,24,Excessive Hand Movement
473,1,Excessive Head Turn
473,1,Excessive Hand Movement
473,24,Excessive Hand Movement
474,1,Excessive Head Turn
474,1,Excessive Hand Movement
474,24,Excessive Hand Movement
475,24,Excessive Hand Movement
476,1,Excessive Head Turn
476,1,Excessive Hand Movement
476,24,Excessive Hand Movement
477,1,Excessive Head Turn
477,1,Excessive Hand Movement
477,24,Excessive Hand Movement
478,1,Excessive Head Turn
478,1,Excessive Hand Movement
478,24,Excessive Hand Movement
479,1,Excessive Head Turn
479,1,Excessive Hand Movement
479,24,Excessive Hand Movement
480,1,Excessive Head Turn
480,1,Excessive Hand Movement
480,24,Excessive Hand Movement
481,1,Excessive Head Turn
481,1,Excessive Hand Movement
481,24,Excessive Hand Movement
482,1,Excessive Head Turn
482,1,Excessive Hand Movement
482,6,Excessive Head Turn
482,6,Excessive Hand Movement
482,18,Excessive Head Turn
482,18,Excessive Hand Movement
482,24,Excessive Head Turn
482,24,Excessive Hand Movement
483,1,Excessive Head Turn
483,1,Excessive Hand Movement
483,24,Excessive Head Turn
483,24,Excessive Hand Movement
484,1,Excessive Head Turn
484,1,Excessive Hand Movement
484,24,Excessive Head Turn
484,24,Excessive Hand Movement
485,1,Excessive Head Turn
485,1,Excessive Hand Movement
485,24,Excessive Head Turn
485,24,Excessive Hand Movement
486,1,Excessive Head Turn
486,1,Excessive Hand Movement
486,2,Excessive Head Turn
486,2,Excessive Hand Movement
486,6,Excessive Head Turn
486,6,Excessive Hand Movement
486,24,Excessive Head Turn
486,24,Excessive Hand Movement
487,1,Excessive Head Turn
487,1,Excessive Hand Movement
487,24,Excessive Head Turn
487,24,Excessive Hand Movement
488,1,Excessive Head Turn
488,1,Excessive Hand Movement
488,24,Excessive Head Turn
488,24,Excessive Hand Movement
489,1,Excessive Head Turn
489,1,Excessive Hand Movement
489,24,Excessive Head Turn
489,24,Excessive Hand Movement
490,1,Excessive Head Turn
490,1,Excessive Hand Movement
490,24,Excessive Head Turn
490,24,Excessive Hand Movement
491,1,Excessive Head Turn
491,1,Excessive Hand Movement
491,2,Excessive Head Turn
491,2,Excessive Hand Movement
491,6,Excessive Head Turn
491,6,Excessive Hand Movement
491,18,Excessive Head Turn
491,18,Excessive Hand Movement
491,24,Excessive Head Turn
491,24,Excessive Hand Movement
492,1,Excessive Head Turn
492,1,Excessive Hand Movement
492,2,Excessive Head Turn
492,2,Excessive Hand Movement
492,24,Excessive Head Turn
492,24,Excessive Hand Movement
493,1,Excessive Head Turn
493,1,Excessive Hand Movement
493,24,Excessive Head Turn
493,24,Excessive Hand Movement
494,1,Excessive Head Turn
494,1,Excessive Hand Movement
494,24,Excessive Head Turn
494,24,Excessive Hand Movement
495,1,Excessive Head Turn
495,1,Excessive Hand Movement
495,2,Excessive Head Turn
495,2,Excessive Hand Movement
495,6,Excessive Head Turn
495,6,Excessive Hand Movement
495,18,Excessive Head Turn
495,18,Excessive Hand Movement
496,1,Excessive Head Turn
496,1,Excessive Hand Movement
496,2,Excessive Head Turn
496,2,Excessive Hand Movement
496,6,Excessive Head Turn
496,6,Excessive Hand Movement
496,24,Excessive Head Turn
496,24,Excessive Hand Movement
497,1,Excessive Head Turn
497,1,Excessive Hand Movement
497,2,Excessive Head Turn
497,2,Excessive Hand Movement
497,6,Excessive Head Turn
497,6,Excessive Hand Movement
497,24,Excessive Head Turn
497,24,Excessive Hand Movement
